"appName","fileId","subId","subId2","resultType","name","dimNum"
"Tomcat8","5","3","-1","","CONTAINER","-1"
"Tomcat8","5","4","-1","","APPLICATION","-1"
"Tomcat8","16","2","-1","boolean","readOnly","-1"
"Tomcat8","17","2","-1","int","CACHE_SIZE","-1"
"Tomcat8","17","3","-1","String","CACHE_SIZE_PROP","-1"
"Tomcat8","17","5","-1","boolean","readOnly","-1"
"Tomcat8","17","6","-1","ConcurrentCache","cache","-1"
"Tomcat8","17","20","-1","Map","properties","-1"
"Tomcat8","17","21","-1","Class","type","-1"
"Tomcat8","17","26","-1","Class","type","-1"
"Tomcat8","17","27","-1","Class","owner","-1"
"Tomcat8","17","28","-1","PropertyDescriptor","descriptor","-1"
"Tomcat8","17","29","-1","Method","read","-1"
"Tomcat8","17","30","-1","Method","write","-1"
"Tomcat8","17","36","-1","int","size","-1"
"Tomcat8","17","37","-1","Map","eden","-1"
"Tomcat8","17","38","-1","Map","longterm","-1"
"Tomcat8","18","2","-1","BeanNameResolver","beanNameResolver","-1"
"Tomcat8","20","2","-1","Class","SCOPED_ATTRIBUTE_EL_RESOLVER","-1"
"Tomcat8","20","4","-1","int","size","-1"
"Tomcat8","20","5","-1","ELResolver[]","resolvers","-1"
"Tomcat8","20","17","-1","ELContext","context","-1"
"Tomcat8","20","18","-1","Object","base","-1"
"Tomcat8","20","19","-1","ELResolver[]","resolvers","-1"
"Tomcat8","20","20","-1","int","size","-1"
"Tomcat8","20","21","-1","Iterator","itr","-1"
"Tomcat8","20","22","-1","int","idx","-1"
"Tomcat8","20","23","-1","FeatureDescriptor","next","-1"
"Tomcat8","21","2","-1","Class","clazz","-1"
"Tomcat8","22","2","-1","Locale","locale","-1"
"Tomcat8","22","3","-1","Map","map","-1"
"Tomcat8","22","4","-1","boolean","resolved","-1"
"Tomcat8","22","5","-1","ImportHandler","importHandler","-1"
"Tomcat8","22","6","-1","List","listeners","-1"
"Tomcat8","22","7","-1","Deque","lambdaArguments","-1"
"Tomcat8","23","2","-1","long","serialVersionUID","-1"
"Tomcat8","25","2","-1","long","serialVersionUID","-1"
"Tomcat8","26","2","-1","StandardELContext","context","-1"
"Tomcat8","27","2","-1","Set","PRIMITIVES","-1"
"Tomcat8","27","4","-1","String[]","EMPTY_STRING_ARRAY","-1"
"Tomcat8","27","5","-1","ELManager","manager","-1"
"Tomcat8","27","6","-1","ELContext","context","-1"
"Tomcat8","27","7","-1","ExpressionFactory","factory","-1"
"Tomcat8","27","18","-1","String","name","-1"
"Tomcat8","27","19","-1","String[]","parameterTypeNames","-1"
"Tomcat8","28","2","-1","String","TYPE","-1"
"Tomcat8","28","3","-1","String","RESOLVABLE_AT_DESIGN_TIME","-1"
"Tomcat8","30","2","-1","long","serialVersionUID","-1"
"Tomcat8","31","2","-1","boolean","IS_SECURITY_ENABLED","-1"
"Tomcat8","31","3","-1","String","PROPERTY_NAME","-1"
"Tomcat8","31","4","-1","String","PROPERTY_FILE","-1"
"Tomcat8","31","5","-1","CacheValue","nullTcclFactory","-1"
"Tomcat8","31","6","-1","Map","factoryCache","-1"
"Tomcat8","31","22","-1","int","hash","-1"
"Tomcat8","31","23","-1","WeakReference","ref","-1"
"Tomcat8","31","27","-1","ReadWriteLock","lock","-1"
"Tomcat8","31","28","-1","String","className","-1"
"Tomcat8","31","29","-1","WeakReference","ref","-1"
"Tomcat8","33","2","-1","boolean","IS_SECURITY_ENABLED","-1"
"Tomcat8","33","3","-1","Map","standardPackages","-1"
"Tomcat8","33","5","-1","Map","packageNames","-1"
"Tomcat8","33","6","-1","Map","classNames","-1"
"Tomcat8","33","7","-1","Map","clazzes","-1"
"Tomcat8","33","8","-1","Map","statics","-1"
"Tomcat8","33","19","-1","ClassLoader","cl","-1"
"Tomcat8","33","20","-1","String","name","-1"
"Tomcat8","34","2","-1","List","formalParameters","-1"
"Tomcat8","34","3","-1","ValueExpression","expression","-1"
"Tomcat8","34","4","-1","Map","nestedArguments","-1"
"Tomcat8","34","5","-1","ELContext","context","-1"
"Tomcat8","35","2","-1","boolean","readOnly","-1"
"Tomcat8","35","3","-1","Class","UNMODIFIABLE","-1"
"Tomcat8","36","2","-1","Class","UNMODIFIABLE","-1"
"Tomcat8","36","3","-1","boolean","readOnly","-1"
"Tomcat8","37","2","-1","long","serialVersionUID","-1"
"Tomcat8","38","2","-1","String","name","-1"
"Tomcat8","38","3","-1","Class[]","paramTypes","-1"
"Tomcat8","38","4","-1","Class","returnType","-1"
"Tomcat8","39","2","-1","long","serialVersionUID","-1"
"Tomcat8","40","2","-1","Object","base","-1"
"Tomcat8","40","3","-1","MethodInfo","methodInfo","-1"
"Tomcat8","40","4","-1","Annotation[]","annotations","-1"
"Tomcat8","40","5","-1","Object[]","evaluatedParameters","-1"
"Tomcat8","41","2","-1","long","serialVersionUID","-1"
"Tomcat8","42","2","-1","long","serialVersionUID","-1"
"Tomcat8","44","2","-1","ELContext","wrappedContext","-1"
"Tomcat8","44","3","-1","VariableMapper","variableMapper","-1"
"Tomcat8","44","4","-1","FunctionMapper","functionMapper","-1"
"Tomcat8","44","5","-1","CompositeELResolver","standardResolver","-1"
"Tomcat8","44","6","-1","CompositeELResolver","customResolvers","-1"
"Tomcat8","44","7","-1","Map","localBeans","-1"
"Tomcat8","44","20","-1","Map","vars","-1"
"Tomcat8","44","23","-1","Map","beans","-1"
"Tomcat8","44","30","-1","Map","methods","-1"
"Tomcat8","47","2","-1","Class[]","EMPTY_CLASS_ARRAY","-1"
"Tomcat8","47","3","-1","Object[]","EMPTY_OBJECT_ARRAY","-1"
"Tomcat8","47","6","-1","CacheValue","nullTcclFactory","-1"
"Tomcat8","47","7","-1","Map","factoryCache","-1"
"Tomcat8","47","28","-1","int","hash","-1"
"Tomcat8","47","29","-1","WeakReference","ref","-1"
"Tomcat8","47","33","-1","ReadWriteLock","lock","-1"
"Tomcat8","47","34","-1","WeakReference","ref","-1"
"Tomcat8","47","45","-1","Method","m","-1"
"Tomcat8","47","51","-1","Constructor","c","-1"
"Tomcat8","47","57","-1","boolean","varArgs","-1"
"Tomcat8","47","58","-1","int","exactCount","-1"
"Tomcat8","47","59","-1","int","assignableCount","-1"
"Tomcat8","47","60","-1","int","coercibleCount","-1"
"Tomcat8","47","61","-1","int","varArgsCount","-1"
"Tomcat8","47","62","-1","boolean","bridge","-1"
"Tomcat8","48","2","-1","long","serialVersionUID","-1"
"Tomcat8","49","2","-1","long","serialVersionUID","-1"
"Tomcat8","49","3","-1","Object","base","-1"
"Tomcat8","49","4","-1","Object","property","-1"
"Tomcat8","60","2","-1","","TRANSACTION","-1"
"Tomcat8","60","3","-1","","EXTENDED","-1"
"Tomcat8","64","2","-1","","SYNCHRONIZED","-1"
"Tomcat8","64","3","-1","","UNSYNCHRONIZED","-1"
"Tomcat8","65","2","-1","long","serialVersionUID","-1"
"Tomcat8","66","2","-1","AuthStatus","SUCCESS","-1"
"Tomcat8","66","3","-1","AuthStatus","FAILURE","-1"
"Tomcat8","66","4","-1","AuthStatus","SEND_SUCCESS","-1"
"Tomcat8","66","5","-1","AuthStatus","SEND_FAILURE","-1"
"Tomcat8","66","6","-1","AuthStatus","SEND_CONTINUE","-1"
"Tomcat8","66","7","-1","String","name","-1"
"Tomcat8","67","2","-1","Subject","subject","-1"
"Tomcat8","67","3","-1","Principal","principal","-1"
"Tomcat8","67","4","-1","String","name","-1"
"Tomcat8","68","2","-1","CertStore","certStore","-1"
"Tomcat8","69","2","-1","Subject","subject","-1"
"Tomcat8","69","3","-1","String[]","groups","-1"
"Tomcat8","70","2","-1","Subject","subject","-1"
"Tomcat8","70","3","-1","String","username","-1"
"Tomcat8","70","4","-1","char[]","password","-1"
"Tomcat8","70","5","-1","boolean","result","-1"
"Tomcat8","71","2","-1","Request","request","-1"
"Tomcat8","71","3","-1","Certificate[]","chain","-1"
"Tomcat8","71","4","-1","PrivateKey","key","-1"
"Tomcat8","71","15","-1","String","alias","-1"
"Tomcat8","71","18","-1","byte[]","digest","-1"
"Tomcat8","71","19","-1","String","algorithm","-1"
"Tomcat8","71","23","-1","byte[]","subjectKeyID","-1"
"Tomcat8","71","26","-1","X500Principal","issuer","-1"
"Tomcat8","71","27","-1","BigInteger","serialNum","-1"
"Tomcat8","72","2","-1","Request","request","-1"
"Tomcat8","72","3","-1","SecretKey","key","-1"
"Tomcat8","72","10","-1","String","alias","-1"
"Tomcat8","73","2","-1","KeyStore","trustStore","-1"
"Tomcat8","84","2","-1","TargetPolicy[]","targetPolicies","-1"
"Tomcat8","84","3","-1","boolean","mandatory","-1"
"Tomcat8","84","10","-1","String","AUTHENTICATE_SENDER","-1"
"Tomcat8","84","11","-1","String","AUTHENTICATE_CONTENT","-1"
"Tomcat8","84","12","-1","String","AUTHENTICATE_RECIPIENT","-1"
"Tomcat8","84","17","-1","Target[]","targets","-1"
"Tomcat8","84","18","-1","ProtectionPolicy","protectionPolicy","-1"
"Tomcat8","97","2","-1","String","ASYNC_REQUEST_URI","-1"
"Tomcat8","97","3","-1","String","ASYNC_CONTEXT_PATH","-1"
"Tomcat8","97","4","-1","String","ASYNC_MAPPING","-1"
"Tomcat8","97","5","-1","String","ASYNC_PATH_INFO","-1"
"Tomcat8","97","6","-1","String","ASYNC_SERVLET_PATH","-1"
"Tomcat8","97","7","-1","String","ASYNC_QUERY_STRING","-1"
"Tomcat8","98","2","-1","AsyncContext","context","-1"
"Tomcat8","98","3","-1","ServletRequest","request","-1"
"Tomcat8","98","4","-1","ServletResponse","response","-1"
"Tomcat8","98","5","-1","Throwable","throwable","-1"
"Tomcat8","103","2","-1","","FORWARD","-1"
"Tomcat8","103","3","-1","","INCLUDE","-1"
"Tomcat8","103","4","-1","","REQUEST","-1"
"Tomcat8","103","5","-1","","ASYNC","-1"
"Tomcat8","103","6","-1","","ERROR","-1"
"Tomcat8","108","2","-1","long","serialVersionUID","-1"
"Tomcat8","108","3","-1","FilterConfig","filterConfig","-1"
"Tomcat8","109","2","-1","long","serialVersionUID","-1"
"Tomcat8","109","3","-1","ServletConfig","config","-1"
"Tomcat8","110","4","-1","String","LSTRING_FILE","-1"
"Tomcat8","110","5","-1","ResourceBundle","LSTRINGS","-1"
"Tomcat8","110","6","-1","CookieNameValidator","validation","-1"
"Tomcat8","110","7","-1","long","serialVersionUID","-1"
"Tomcat8","110","8","-1","String","name","-1"
"Tomcat8","110","9","-1","String","value","-1"
"Tomcat8","110","10","-1","Map","attributes","-1"
"Tomcat8","110","11","-1","String","DOMAIN","-1"
"Tomcat8","110","12","-1","String","MAX_AGE","-1"
"Tomcat8","110","13","-1","String","PATH","-1"
"Tomcat8","110","14","-1","String","SECURE","-1"
"Tomcat8","110","15","-1","String","HTTP_ONLY","-1"
"Tomcat8","111","2","-1","long","serialVersionUID","-1"
"Tomcat8","112","2","-1","long","serialVersionUID","-1"
"Tomcat8","112","3","-1","String","METHOD_DELETE","-1"
"Tomcat8","112","4","-1","String","METHOD_HEAD","-1"
"Tomcat8","112","5","-1","String","METHOD_GET","-1"
"Tomcat8","112","6","-1","String","METHOD_OPTIONS","-1"
"Tomcat8","112","7","-1","String","METHOD_POST","-1"
"Tomcat8","112","8","-1","String","METHOD_PUT","-1"
"Tomcat8","112","9","-1","String","METHOD_TRACE","-1"
"Tomcat8","112","10","-1","String","HEADER_IFMODSINCE","-1"
"Tomcat8","112","11","-1","String","HEADER_LASTMOD","-1"
"Tomcat8","112","12","-1","String","LSTRING_FILE","-1"
"Tomcat8","112","13","-1","ResourceBundle","lStrings","-1"
"Tomcat8","112","14","-1","String","LEGACY_DO_HEAD","-1"
"Tomcat8","112","15","-1","Object","cachedAllowHeaderValueLock","-1"
"Tomcat8","112","16","-1","String","cachedAllowHeaderValue","-1"
"Tomcat8","112","17","-1","boolean","cachedUseLegacyDoHead","-1"
"Tomcat8","112","39","-1","Class","REQUEST_FACADE_CLAZZ","-1"
"Tomcat8","112","40","-1","Method","GET_ALLOW_TRACE","-1"
"Tomcat8","112","43","-1","NoBodyOutputStream","noBodyOutputStream","-1"
"Tomcat8","112","44","-1","ServletOutputStream","originalOutputStream","-1"
"Tomcat8","112","45","-1","NoBodyPrintWriter","noBodyWriter","-1"
"Tomcat8","112","46","-1","boolean","didSetContentLength","-1"
"Tomcat8","112","60","-1","String","LSTRING_FILE","-1"
"Tomcat8","112","61","-1","ResourceBundle","lStrings","-1"
"Tomcat8","112","62","-1","NoBodyResponse","response","-1"
"Tomcat8","112","63","-1","boolean","flushed","-1"
"Tomcat8","112","64","-1","long","writtenByteCount","-1"
"Tomcat8","112","73","-1","NoBodyOutputStream","out","-1"
"Tomcat8","112","74","-1","String","encoding","-1"
"Tomcat8","112","75","-1","PrintWriter","pw","-1"
"Tomcat8","112","105","-1","NoBodyResponse","noBodyResponse","-1"
"Tomcat8","114","2","-1","String","BASIC_AUTH","-1"
"Tomcat8","114","3","-1","String","FORM_AUTH","-1"
"Tomcat8","114","4","-1","String","CLIENT_CERT_AUTH","-1"
"Tomcat8","114","5","-1","String","DIGEST_AUTH","-1"
"Tomcat8","116","22","-1","int","SC_CONTINUE","-1"
"Tomcat8","116","23","-1","int","SC_SWITCHING_PROTOCOLS","-1"
"Tomcat8","116","24","-1","int","SC_OK","-1"
"Tomcat8","116","25","-1","int","SC_CREATED","-1"
"Tomcat8","116","26","-1","int","SC_ACCEPTED","-1"
"Tomcat8","116","27","-1","int","SC_NON_AUTHORITATIVE_INFORMATION","-1"
"Tomcat8","116","28","-1","int","SC_NO_CONTENT","-1"
"Tomcat8","116","29","-1","int","SC_RESET_CONTENT","-1"
"Tomcat8","116","30","-1","int","SC_PARTIAL_CONTENT","-1"
"Tomcat8","116","31","-1","int","SC_MULTIPLE_CHOICES","-1"
"Tomcat8","116","32","-1","int","SC_MOVED_PERMANENTLY","-1"
"Tomcat8","116","33","-1","int","SC_MOVED_TEMPORARILY","-1"
"Tomcat8","116","34","-1","int","SC_FOUND","-1"
"Tomcat8","116","35","-1","int","SC_SEE_OTHER","-1"
"Tomcat8","116","36","-1","int","SC_NOT_MODIFIED","-1"
"Tomcat8","116","37","-1","int","SC_USE_PROXY","-1"
"Tomcat8","116","38","-1","int","SC_TEMPORARY_REDIRECT","-1"
"Tomcat8","116","39","-1","int","SC_BAD_REQUEST","-1"
"Tomcat8","116","40","-1","int","SC_UNAUTHORIZED","-1"
"Tomcat8","116","41","-1","int","SC_PAYMENT_REQUIRED","-1"
"Tomcat8","116","42","-1","int","SC_FORBIDDEN","-1"
"Tomcat8","116","43","-1","int","SC_NOT_FOUND","-1"
"Tomcat8","116","44","-1","int","SC_METHOD_NOT_ALLOWED","-1"
"Tomcat8","116","45","-1","int","SC_NOT_ACCEPTABLE","-1"
"Tomcat8","116","46","-1","int","SC_PROXY_AUTHENTICATION_REQUIRED","-1"
"Tomcat8","116","47","-1","int","SC_REQUEST_TIMEOUT","-1"
"Tomcat8","116","48","-1","int","SC_CONFLICT","-1"
"Tomcat8","116","49","-1","int","SC_GONE","-1"
"Tomcat8","116","50","-1","int","SC_LENGTH_REQUIRED","-1"
"Tomcat8","116","51","-1","int","SC_PRECONDITION_FAILED","-1"
"Tomcat8","116","52","-1","int","SC_REQUEST_ENTITY_TOO_LARGE","-1"
"Tomcat8","116","53","-1","int","SC_REQUEST_URI_TOO_LONG","-1"
"Tomcat8","116","54","-1","int","SC_UNSUPPORTED_MEDIA_TYPE","-1"
"Tomcat8","116","55","-1","int","SC_REQUESTED_RANGE_NOT_SATISFIABLE","-1"
"Tomcat8","116","56","-1","int","SC_EXPECTATION_FAILED","-1"
"Tomcat8","116","57","-1","int","SC_INTERNAL_SERVER_ERROR","-1"
"Tomcat8","116","58","-1","int","SC_NOT_IMPLEMENTED","-1"
"Tomcat8","116","59","-1","int","SC_BAD_GATEWAY","-1"
"Tomcat8","116","60","-1","int","SC_SERVICE_UNAVAILABLE","-1"
"Tomcat8","116","61","-1","int","SC_GATEWAY_TIMEOUT","-1"
"Tomcat8","116","62","-1","int","SC_HTTP_VERSION_NOT_SUPPORTED","-1"
"Tomcat8","121","2","-1","long","serialVersionUID","-1"
"Tomcat8","121","3","-1","String","name","-1"
"Tomcat8","121","4","-1","Object","value","-1"
"Tomcat8","123","2","-1","long","serialVersionUID","-1"
"Tomcat8","127","2","-1","","CONTEXT_ROOT","-1"
"Tomcat8","127","3","-1","","DEFAULT","-1"
"Tomcat8","127","4","-1","","EXACT","-1"
"Tomcat8","127","5","-1","","EXTENSION","-1"
"Tomcat8","127","6","-1","","PATH","-1"
"Tomcat8","131","2","-1","String","LSTRING_FILE","-1"
"Tomcat8","131","3","-1","ResourceBundle","lStrings","-1"
"Tomcat8","131","4","-1","EmptyRoleSemantic","emptyRoleSemantic","-1"
"Tomcat8","131","5","-1","TransportGuarantee","transportGuarantee","-1"
"Tomcat8","131","6","-1","String[]","rolesAllowed","-1"
"Tomcat8","132","2","-1","String","LSTRING_FILE","-1"
"Tomcat8","132","3","-1","ResourceBundle","lStrings","-1"
"Tomcat8","132","4","-1","String","methodName","-1"
"Tomcat8","133","2","-1","long","serialVersionUID","-1"
"Tomcat8","134","2","-1","long","serialVersionUID","-1"
"Tomcat8","138","2","-1","String[]","SCOPE_NAMES","-1"
"Tomcat8","138","3","-1","int","APPLICATIONSCOPE","-1"
"Tomcat8","138","4","-1","int","COOKIE","-1"
"Tomcat8","138","5","-1","int","HEADER","-1"
"Tomcat8","138","6","-1","int","HEADERVALUES","-1"
"Tomcat8","138","7","-1","int","INITPARAM","-1"
"Tomcat8","138","8","-1","int","PAGECONTEXT","-1"
"Tomcat8","138","9","-1","int","PAGESCOPE","-1"
"Tomcat8","138","10","-1","int","PARAM","-1"
"Tomcat8","138","11","-1","int","PARAM_VALUES","-1"
"Tomcat8","138","12","-1","int","REQUEST_SCOPE","-1"
"Tomcat8","138","13","-1","int","SESSION_SCOPE","-1"
"Tomcat8","138","23","-1","String","MNGR_KEY","-1"
"Tomcat8","138","24","-1","PageContext","page","-1"
"Tomcat8","138","25","-1","Map","applicationScope","-1"
"Tomcat8","138","26","-1","Map","cookie","-1"
"Tomcat8","138","27","-1","Map","header","-1"
"Tomcat8","138","28","-1","Map","headerValues","-1"
"Tomcat8","138","29","-1","Map","initParam","-1"
"Tomcat8","138","30","-1","Map","pageScope","-1"
"Tomcat8","138","31","-1","Map","param","-1"
"Tomcat8","138","32","-1","Map","paramValues","-1"
"Tomcat8","138","33","-1","Map","requestScope","-1"
"Tomcat8","138","34","-1","Map","sessionScope","-1"
"Tomcat8","138","59","-1","String","key","-1"
"Tomcat8","139","2","-1","Class","AST_IDENTIFIER_KEY","-1"
"Tomcat8","140","2","-1","String","LSTRING_FILE","-1"
"Tomcat8","140","3","-1","ResourceBundle","lStrings","-1"
"Tomcat8","143","2","-1","Throwable","throwable","-1"
"Tomcat8","143","3","-1","int","statusCode","-1"
"Tomcat8","143","4","-1","String","uri","-1"
"Tomcat8","143","5","-1","String","servletName","-1"
"Tomcat8","148","2","-1","long","serialVersionUID","-1"
"Tomcat8","149","2","-1","JspFactory","deflt","-1"
"Tomcat8","151","2","-1","long","serialVersionUID","-1"
"Tomcat8","152","2","-1","int","NO_BUFFER","-1"
"Tomcat8","152","3","-1","int","DEFAULT_BUFFER","-1"
"Tomcat8","152","4","-1","int","UNBOUNDED_BUFFER","-1"
"Tomcat8","152","33","-1","int","bufferSize","-1"
"Tomcat8","152","34","-1","boolean","autoFlush","-1"
"Tomcat8","153","3","-1","int","PAGE_SCOPE","-1"
"Tomcat8","153","4","-1","int","REQUEST_SCOPE","-1"
"Tomcat8","153","5","-1","int","SESSION_SCOPE","-1"
"Tomcat8","153","6","-1","int","APPLICATION_SCOPE","-1"
"Tomcat8","153","7","-1","String","PAGE","-1"
"Tomcat8","153","8","-1","String","PAGECONTEXT","-1"
"Tomcat8","153","9","-1","String","REQUEST","-1"
"Tomcat8","153","10","-1","String","RESPONSE","-1"
"Tomcat8","153","11","-1","String","CONFIG","-1"
"Tomcat8","153","12","-1","String","SESSION","-1"
"Tomcat8","153","13","-1","String","OUT","-1"
"Tomcat8","153","14","-1","String","APPLICATION","-1"
"Tomcat8","153","15","-1","String","EXCEPTION","-1"
"Tomcat8","154","2","-1","long","serialVersionUID","-1"
"Tomcat8","155","9","-1","JspWriter","enclosingWriter","-1"
"Tomcat8","156","2","-1","int","EVAL_BODY_TAG","-1"
"Tomcat8","156","3","-1","int","EVAL_BODY_BUFFERED","-1"
"Tomcat8","157","2","-1","long","serialVersionUID","-1"
"Tomcat8","157","12","-1","BodyContent","bodyContent","-1"
"Tomcat8","159","6","-1","String","name","-1"
"Tomcat8","159","7","-1","String","functionClass","-1"
"Tomcat8","159","8","-1","String","functionSignature","-1"
"Tomcat8","160","2","-1","int","EVAL_BODY_AGAIN","-1"
"Tomcat8","166","2","-1","JspTag","parentTag","-1"
"Tomcat8","166","3","-1","JspContext","jspContext","-1"
"Tomcat8","166","4","-1","JspFragment","jspBody","-1"
"Tomcat8","167","2","-1","int","SKIP_BODY","-1"
"Tomcat8","167","3","-1","int","EVAL_BODY_INCLUDE","-1"
"Tomcat8","167","4","-1","int","SKIP_PAGE","-1"
"Tomcat8","167","5","-1","int","EVAL_PAGE","-1"
"Tomcat8","168","2","-1","SimpleTag","simpleTagAdaptee","-1"
"Tomcat8","168","3","-1","Tag","parent","-1"
"Tomcat8","168","4","-1","boolean","parentDetermined","-1"
"Tomcat8","169","2","-1","String","ID","-1"
"Tomcat8","169","13","-1","String","name","-1"
"Tomcat8","169","14","-1","String","type","-1"
"Tomcat8","169","15","-1","boolean","reqTime","-1"
"Tomcat8","169","16","-1","boolean","required","-1"
"Tomcat8","169","17","-1","boolean","fragment","-1"
"Tomcat8","169","18","-1","String","description","-1"
"Tomcat8","169","19","-1","boolean","deferredValue","-1"
"Tomcat8","169","20","-1","boolean","deferredMethod","-1"
"Tomcat8","169","21","-1","String","expectedTypeName","-1"
"Tomcat8","169","22","-1","String","methodSignature","-1"
"Tomcat8","170","2","-1","Object","REQUEST_TIME_VALUE","-1"
"Tomcat8","170","10","-1","Hashtable","attributes","-1"
"Tomcat8","171","8","-1","TagInfo","tagInfo","-1"
"Tomcat8","171","9","-1","VariableInfo[]","ZERO_VARIABLE_INFO","-1"
"Tomcat8","172","6","-1","String","name","-1"
"Tomcat8","172","7","-1","String","path","-1"
"Tomcat8","172","8","-1","TagInfo","tagInfo","-1"
"Tomcat8","173","2","-1","String","BODY_CONTENT_JSP","-1"
"Tomcat8","173","3","-1","String","BODY_CONTENT_TAG_DEPENDENT","-1"
"Tomcat8","173","4","-1","String","BODY_CONTENT_EMPTY","-1"
"Tomcat8","173","5","-1","String","BODY_CONTENT_SCRIPTLESS","-1"
"Tomcat8","173","26","-1","String","tagName","-1"
"Tomcat8","173","27","-1","String","tagClassName","-1"
"Tomcat8","173","28","-1","String","bodyContent","-1"
"Tomcat8","173","29","-1","String","infoString","-1"
"Tomcat8","173","30","-1","TagLibraryInfo","tagLibrary","-1"
"Tomcat8","173","31","-1","TagExtraInfo","tagExtraInfo","-1"
"Tomcat8","173","32","-1","TagAttributeInfo[]","attributeInfo","-1"
"Tomcat8","173","33","-1","String","displayName","-1"
"Tomcat8","173","34","-1","String","smallIcon","-1"
"Tomcat8","173","35","-1","String","largeIcon","-1"
"Tomcat8","173","36","-1","TagVariableInfo[]","tagVariableInfo","-1"
"Tomcat8","173","37","-1","boolean","dynamicAttributes","-1"
"Tomcat8","174","16","-1","String","prefix","-1"
"Tomcat8","174","17","-1","String","uri","-1"
"Tomcat8","174","18","-1","TagInfo[]","tags","-1"
"Tomcat8","174","19","-1","TagFileInfo[]","tagFiles","-1"
"Tomcat8","174","20","-1","FunctionInfo[]","functions","-1"
"Tomcat8","174","21","-1","String","tlibversion","-1"
"Tomcat8","174","22","-1","String","jspversion","-1"
"Tomcat8","174","23","-1","String","shortname","-1"
"Tomcat8","174","24","-1","String","urn","-1"
"Tomcat8","174","25","-1","String","info","-1"
"Tomcat8","175","7","-1","Map","initParameters","-1"
"Tomcat8","176","2","-1","long","serialVersionUID","-1"
"Tomcat8","176","18","-1","Tag","parent","-1"
"Tomcat8","176","19","-1","Hashtable","values","-1"
"Tomcat8","176","20","-1","String","id","-1"
"Tomcat8","176","21","-1","PageContext","pageContext","-1"
"Tomcat8","177","8","-1","String","nameGiven","-1"
"Tomcat8","177","9","-1","String","nameFromAttribute","-1"
"Tomcat8","177","10","-1","String","className","-1"
"Tomcat8","177","11","-1","boolean","declare","-1"
"Tomcat8","177","12","-1","int","scope","-1"
"Tomcat8","179","5","-1","String","id","-1"
"Tomcat8","179","6","-1","String","message","-1"
"Tomcat8","180","2","-1","int","NESTED","-1"
"Tomcat8","180","3","-1","int","AT_BEGIN","-1"
"Tomcat8","180","4","-1","int","AT_END","-1"
"Tomcat8","180","10","-1","String","varName","-1"
"Tomcat8","180","11","-1","String","className","-1"
"Tomcat8","180","12","-1","boolean","declare","-1"
"Tomcat8","180","13","-1","int","scope","-1"
"Tomcat8","181","2","-1","String","location","-1"
"Tomcat8","181","3","-1","long","maxFileSize","-1"
"Tomcat8","181","4","-1","long","maxRequestSize","-1"
"Tomcat8","181","5","-1","int","fileSizeThreshold","-1"
"Tomcat8","184","2","-1","String","FORWARD_REQUEST_URI","-1"
"Tomcat8","184","3","-1","String","FORWARD_CONTEXT_PATH","-1"
"Tomcat8","184","4","-1","String","FORWARD_MAPPING","-1"
"Tomcat8","184","5","-1","String","FORWARD_PATH_INFO","-1"
"Tomcat8","184","6","-1","String","FORWARD_SERVLET_PATH","-1"
"Tomcat8","184","7","-1","String","FORWARD_QUERY_STRING","-1"
"Tomcat8","184","8","-1","String","INCLUDE_REQUEST_URI","-1"
"Tomcat8","184","9","-1","String","INCLUDE_CONTEXT_PATH","-1"
"Tomcat8","184","10","-1","String","INCLUDE_PATH_INFO","-1"
"Tomcat8","184","11","-1","String","INCLUDE_MAPPING","-1"
"Tomcat8","184","12","-1","String","INCLUDE_SERVLET_PATH","-1"
"Tomcat8","184","13","-1","String","INCLUDE_QUERY_STRING","-1"
"Tomcat8","184","14","-1","String","ERROR_EXCEPTION","-1"
"Tomcat8","184","15","-1","String","ERROR_EXCEPTION_TYPE","-1"
"Tomcat8","184","16","-1","String","ERROR_MESSAGE","-1"
"Tomcat8","184","17","-1","String","ERROR_REQUEST_URI","-1"
"Tomcat8","184","18","-1","String","ERROR_SERVLET_NAME","-1"
"Tomcat8","184","19","-1","String","ERROR_STATUS_CODE","-1"
"Tomcat8","189","2","-1","String","TEMPDIR","-1"
"Tomcat8","189","3","-1","String","ORDERED_LIBS","-1"
"Tomcat8","190","2","-1","long","serialVersionUID","-1"
"Tomcat8","190","3","-1","String","name","-1"
"Tomcat8","190","4","-1","Object","value","-1"
"Tomcat8","192","2","-1","long","serialVersionUID","-1"
"Tomcat8","194","2","-1","long","serialVersionUID","-1"
"Tomcat8","196","2","-1","String","LSTRING_FILE","-1"
"Tomcat8","196","3","-1","ResourceBundle","lStrings","-1"
"Tomcat8","199","2","-1","long","serialVersionUID","-1"
"Tomcat8","199","3","-1","String","name","-1"
"Tomcat8","199","4","-1","Object","value","-1"
"Tomcat8","201","2","-1","long","serialVersionUID","-1"
"Tomcat8","201","3","-1","ServletRequest","request","-1"
"Tomcat8","203","2","-1","String","LSTRING_FILE","-1"
"Tomcat8","203","3","-1","ResourceBundle","lStrings","-1"
"Tomcat8","203","4","-1","ServletRequest","request","-1"
"Tomcat8","205","2","-1","String","LSTRING_FILE","-1"
"Tomcat8","205","3","-1","ResourceBundle","lStrings","-1"
"Tomcat8","205","4","-1","ServletResponse","response","-1"
"Tomcat8","206","2","-1","Map","methodConstraints","-1"
"Tomcat8","208","2","-1","","COOKIE","-1"
